Java HotSpot(TM) 64-Bit Server VM (25.152-b16) for windows-amd64 JRE (1.8.0_152-b16), built on Sep 14 2017 02:29:36 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 8282740k(3061628k free), swap 12810432k(5451196k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:+ManagementServer -XX:MaxHeapSize=536870912 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelOldGC 
2017-11-10T19:49:15.869+0500: 258.498: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349663K->349662K(349696K)] 481247K->481244K(502784K), [Metaspace: 12833K->12833K(1060864K)], 0.0946249 secs] [Times: user=0.16 sys=0.00, real=0.10 secs] 
2017-11-10T19:49:15.965+0500: 258.594: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481245K(502784K), [Metaspace: 12836K->12836K(1060864K)], 0.0882762 secs] [Times: user=0.25 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:16.054+0500: 258.682: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12836K->12836K(1060864K)], 0.0912712 secs] [Times: user=0.19 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:16.146+0500: 258.774: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12836K->12836K(1060864K)], 0.1018664 secs] [Times: user=0.13 sys=0.00, real=0.10 secs] 
2017-11-10T19:49:16.248+0500: 258.876: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12836K->12836K(1060864K)], 0.0836601 secs] [Times: user=0.13 sys=0.00, real=0.08 secs] 
2017-11-10T19:49:16.332+0500: 258.960: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12836K->12836K(1060864K)], 0.0848760 secs] [Times: user=0.27 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:16.417+0500: 259.045: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481244K(502784K), [Metaspace: 12836K->12836K(1060864K)], 0.0850774 secs] [Times: user=0.05 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:16.502+0500: 259.131: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481244K(502784K), [Metaspace: 12836K->12836K(1060864K)], 0.0856460 secs] [Times: user=0.22 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:16.589+0500: 259.217: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12836K->12836K(1060864K)], 0.1264521 secs] [Times: user=0.19 sys=0.00, real=0.13 secs] 
2017-11-10T19:49:16.716+0500: 259.345: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349663K(349696K)] 481249K->481246K(502784K), [Metaspace: 12836K->12836K(1060864K)], 0.1037075 secs] [Times: user=0.14 sys=0.00, real=0.10 secs] 
